cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
130,ABRUZZO,068,PESCARA,Popoli,068033,,8288,709,8997,8247,708,8955,41,1,42,18651,1821,20472,18506,1818,20324,145,3,148
130,ABRUZZO,068,PESCARA,Sant'Eufemia a Maiella,068037,,1442,529,1971,,,,,,,3994,1638,5632,,,,,,
130,ABRUZZO,068,PESCARA,San Valentino in Abruzzo Citeriore,068038,,632,99,731,,,,,,,1335,453,1788,,,,,,
130,ABRUZZO,068,PESCARA,Spoltore,068041,,1907,243,2150,,,,,,,3058,509,3567,,,,,,
130,ABRUZZO,068,PESCARA,Tocco da Casauria,068042,,299,314,613,0,0,0,299,314,613,1336,1950,3286,0,0,0,1336,1950,3286
130,ABRUZZO,068,PESCARA,Altri comuni della provincia di PESCARA,,,9993,1200,11193,,,,,,,23666,3301,26967,,,,,,
130,ABRUZZO,068,PESCARA Totale,,,,277927,51036,328963,246923,40297,287220,31004,10739,41743,786154,193550,979704,691171,156237,847408,94983,37313,132296
130,ABRUZZO,069,CHIETI,Atessa,069005,,4467,279,4746,,,,,,,10067,982,11049,,,,,,
130,ABRUZZO,069,CHIETI,Canosa Sannita,069010,(a),374,24,398,,,,,,,6231,783,7014,,,,,,
130,ABRUZZO,069,CHIETI,Casalbordino,069015,,9676,778,10454,2484,393,2877,7192,385,7577,56548,3899,60447,10043,1561,11604,46505,2338,48843
130,ABRUZZO,069,CHIETI,Chieti,069022,,38794,4036,42830,30552,2942,33494,8242,1094,9336,115114,18326,133440,62972,7238,70210,52142,11088,63230
130,ABRUZZO,069,CHIETI,Colledimezzo,069026,,476,0,476,,,,,,,2220,0,2220,,,,,,
130,ABRUZZO,069,CHIETI,Fara San Martino,069031,,1245,312,1557,,,,,,,3221,1005,4226,,,,,,
130,ABRUZZO,069,CHIETI,Fossacesia,069033,,9670,1618,11288,6282,1177,7459,3388,441,3829,22516,4042,26558,10976,2943,13919,11540,1099,12639
130,ABRUZZO,069,CHIETI,Francavilla al Mare,069035,,39454,7432,46886,32131,5476,37607,7323,1956,9279,127084,33160,160244,67741,16620,84361,59343,16540,75883
130,ABRUZZO,069,CHIETI,Gamberale,069039,,599,27,626,,,,,,,1664,93,1757,,,,,,
130,ABRUZZO,069,CHIETI,Guardiagrele,069043,,851,156,1007,,,,,,,1691,1106,2797,,,,,,
130,ABRUZZO,069,CHIETI,Lanciano,069046,,4015,985,5000,2785,779,3564,1230,206,1436,13622,16623,30245,7720,15267,22987,5902,1356,7258
130,ABRUZZO,069,CHIETI,Miglianico,069050,,746,149,895,,,,,,,3645,540,4185,,,,,,
130,ABRUZZO,069,CHIETI,Mozzagrogna,069056,,5456,1073,6529,,,,,,,9528,8240,17768,,,,,,
130,ABRUZZO,069,CHIETI,Orsogna,069057,,431,69,500,,,,,,,1200,586,1786,,,,,,
130,ABRUZZO,069,CHIETI,Ortona,069058,,13291,1548,14839,5824,477,6301,7467,1071,8538,40361,3244,43605,15664,952,16616,24697,2292,26989
130,ABRUZZO,069,CHIETI,Palena,069060,,422,17,439,,,,,,,1866,49,1915,,,,,,
130,ABRUZZO,069,CHIETI,Pretoro,069069,,7162,171,7333,,,,,,,20999,452,21451,,,,,,
130,ABRUZZO,069,CHIETI,Rapino,069071,,307,36,343,,,,,,,1708,385,2093,,,,,,
130,ABRUZZO,069,CHIETI,Ripa Teatina,069072,,870,91,961,,,,,,,2428,308,2736,,,,,,
130,ABRUZZO,069,CHIETI,Rocca San Giovanni,069074,,15662,1645,17307,13878,1475,15353,1784,170,1954,27436,8368,35804,22944,7960,30904,4492,408,4900
130,ABRUZZO,069,CHIETI,San Giovanni Teatino,069081,,26675,2631,29306,,,,,,,90956,6034,96990,,,,,,
130,ABRUZZO,069,CHIETI,San Salvo,069083,,17187,1791,18978,16577,1645,18222,610,146,756,50351,5602,55953,49331,5273,54604,1020,329,1349
130,ABRUZZO,069,CHIETI,San Vito Chietino,069086,,2512,183,2695,,,,,,,9031,618,9649,,,,,,
130,ABRUZZO,069,CHIETI,Torino di Sangro,069091,,6977,1153,8130,1830,233,2063,5147,920,6067,75834,5831,81665,14174,2338,16512,61660,3493,65153
130,ABRUZZO,069,CHIETI,Vasto,069099,,60263,7173,67436,45247,4610,49857,15016,2563,17579,277860,37042,314902,159499,18014,177513,118361,19028,137389
130,ABRUZZO,069,CHIETI,Villa Santa Maria,069102,,326,45,371,,,,,,,890,173,1063,,,,,,
130,ABRUZZO,069,CHIETI,Altri comuni della provincia di CHIETI,,,7401,1021,8422,,,,,,,16397,3987,20384,,,,,,
130,ABRUZZO,069,CHIETI Totale,,,,275309,34443,309752,202220,23317,225537,73089,11126,84215,990468,161478,1151946,565293,95733,661026,425175,65745,490920
130,ABRUZZO,,,,,,1412559,188535,1601094,1082875,126883,1209758,329684,61652,391336,5419540,970263,6389803,3601603,651707,4253310,1817937,318556,2136493
140,MOLISE,070,CAMPOBASSO,Bojano,070003,,734,81,815,,,,,,,1256,152,1408,,,,,,
140,MOLISE,070,CAMPOBASSO,Campobasso,070006,,20408,2027,22435,17554,1751,19305,2854,276,3130,42924,6227,49151,37123,5527,42650,5801,700,6501
140,MOLISE,070,CAMPOBASSO,Campomarino,070010,,6130,523,6653,3743,360,4103,2387,163,2550,29221,1866,31087,16358,1261,17619,12863,605,13468
140,MOLISE,070,CAMPOBASSO,Castropignano,070016,,6863,53,6916,,,,,,,10863,94,10957,,,,,,
140,MOLISE,070,CAMPOBASSO,Cercemaggiore,070017,,517,60,577,,,,,,,955,141,1096,,,,,,
140,MOLISE,070,CAMPOBASSO,Guglionesi,070029,,313,32,345,,,,,,,1129,88,1217,,,,,,
140,MOLISE,070,CAMPOBASSO,Larino,070031,,184,30,214,,,,,,,1339,76,1415,,,,,,
140,MOLISE,070,CAMPOBASSO,Montenero di Bisaccia,070046,,8670,1096,9766,1936,304,2240,6734,792,7526,60093,4856,64949,7246,1219,8465,52847,3637,56484
140,MOLISE,070,CAMPOBASSO,San Massimo,070070,,5234,58,5292,,,,,,,11460,72,11532,,,,,,
140,MOLISE,070,CAMPOBASSO,Termoli,070078,,43440,5369,48809,30746,3841,34587,12694,1528,14222,140404,15457,155861,81586,11101,92687,58818,4356,63174
140,MOLISE,070,CAMPOBASSO,Vinchiaturo,070084,,769,29,798,,,,,,,5059,216,5275,,,,,,
140,MOLISE,070,CAMPOBASSO,Altri comuni della provincia di CAMPOBASSO,,,2542,400,2942,,,,,,,5969,1695,7664,,,,,,
140,MOLISE,070,CAMPOBASSO Totale,,,,95804,9758,105562,67350,6520,73870,28454,3238,31692,310672,30940,341612,172585,20208,192793,138087,10732,148819
140,MOLISE,094,ISERNIA,Agnone,094002,,1652,194,1846,,,,,,,5395,1007,6402,,,,,,
140,MOLISE,094,ISERNIA,Castelpetroso,094010,(a),2756,217,2973,,,,,,,5424,840,6264,,,,,,
140,MOLISE,094,ISERNIA,Isernia,094023,,5340,603,5943,,,,,,,15397,2094,17491,,,,,,
140,MOLISE,094,ISERNIA,Pozzilli,094038,,5840,405,6245,,,,,,,15196,1392,16588,,,,,,
140,MOLISE,094,ISERNIA,Venafro,094052,,2571,118,2689,,,,,,,8194,838,9032,,,,,,
140,MOLISE,094,ISERNIA,Altri comuni della provincia di ISERNIA,,,8437,580,9017,,,,,,,16382,1486,17868,,,,,,
140,MOLISE,094,ISERNIA Totale,,,,26596,2117,28713,20154,1713,21867,6442,404,6846,65988,7657,73645,55236,6444,61680,10752,1213,11965
140,MOLISE,,,,,,122400,11875,134275,87504,8233,95737,34896,3642,38538,376660,38597,415257,227821,26652,254473,148839,11945,160784
150,CAMPANIA,061,CASERTA,Aversa,061005,,22676,1738,24414,,,,,,,34909,4512,39421,,,,,,
150,CAMPANIA,061,CASERTA,Bellona,061007,,2953,399,3352,,,,,,,4919,1008,5927,,,,,,
150,CAMPANIA,061,CASERTA,Caianello,061008,,3319,299,3618,,,,,,,6359,687,7046,,,,,,
150,CAMPANIA,061,CASERTA,Capua,061015,,4162,731,4893,,,,,,,8039,2970,11009,,,,,,
150,CAMPANIA,061,CASERTA,Casagiove,061018,,6768,751,7519,,,,,,,10392,1451,11843,,,,,,
150,CAMPANIA,061,CASERTA,Casapulla,061021,,7815,1177,8992,,,,,,,10341,2215,12556,,,,,,
150,CAMPANIA,061,CASERTA,Caserta,061022,,89427,12839,102266,82457,11679,94136,6970,1160,8130,157210,36688,193898,143613,33712,177325,13597,2976,16573
150,CAMPANIA,061,CASERTA,Castel Volturno,061027,,37648,1758,39406,,,,,,,217770,10222,227992,,,,,,
150,CAMPANIA,061,CASERTA,Lusciano,061046,,998,147,1145,998,147,1145,0,0,0,2125,444,2569,2125,444,2569,0,0,0
150,CAMPANIA,061,CASERTA,Mondragone,061052,,5386,1044,6430,,,,,,,11266,2848,14114,,,,,,
150,CAMPANIA,061,CASERTA,Pastorano,061055,,3584,380,3964,3584,380,3964,0,0,0,93589,11529,105118,93589,11529,105118,0,0,0
150,CAMPANIA,061,CASERTA,Pietramelara,061058,,407,45,452,,,,,,,942,148,1090,,,,,,
150,CAMPANIA,061,CASERTA,Roccamonfina,061070,,1705,23,1728,1664,23,1687,41,0,41,11324,103,11427,11244,103,11347,80,0,80
150,CAMPANIA,061,CASERTA,San Nicola la Strada,061078,,5206,422,5628,,,,,,,12327,1047,13374,,,,,,
150,CAMPANIA,061,CASERTA,San Pietro Infine,061079,,1274,190,1464,,,,,,,2831,556,3387,,,,,,
150,CAMPANIA,061,CASERTA,Santa Maria Capua Vetere,061083,,1052,51,1103,0,0,0,1052,51,1103,1817,159,1976,0,0,0,1817,159,1976
150,CAMPANIA,061,CASERTA,Sessa Aurunca,061088,,30162,13731,43893,6282,4126,10408,23880,9605,33485,191068,115256,306324,35106,21749,56855,155962,93507,249469
150,CAMPANIA,061,CASERTA,Vairano Patenora,061095,,1749,228,1977,,,,,,,3427,541,3968,,,,,,
150,CAMPANIA,061,CASERTA,Cellole,061102,,4467,1694,6161,,,,,,,11189,7407,18596,,,,,,
150,CAMPANIA,061,CASERTA,San Marco Evangelista,061104,,36200,9382,45582,,,,,,,57616,16964,74580,,,,,,
150,CAMPANIA,061,CASERTA,Altri comuni della provincia di CASERTA,,,44433,6488,50921,,,,,,,77841,15170,93011,,,,,,
150,CAMPANIA,061,CASERTA Totale,,,,311391,53517,364908,271644,41147,312791,39747,12370,52117,927301,231925,1159226,737984,129529,867513,189317,102396,291713
150,CAMPANIA,062,BENEVENTO,Benevento,062008,,12300,1848,14148,10506,1615,12121,1794,233,2027,21006,4506,25512,17615,3981,21596,3391,525,3916
150,CAMPANIA,062,BENEVENTO,Colle Sannita,062025,,375,228,603,,,,,,,1473,1382,2855,,,,,,
150,CAMPANIA,062,BENEVENTO,Cusano Mutri,062026,,570,17,587,0,0,0,570,17,587,1794,52,1846,0,0,0,1794,52,1846
150,CAMPANIA,062,BENEVENTO,Dugenta,062027,,2444,144,2588,,,,,,,3339,486,3825,,,,,,
150,CAMPANIA,062,BENEVENTO,Faicchio,062029,,816,41,857,0,0,0,816,41,857,1461,138,1599,0,0,0,1461,138,1599
150,CAMPANIA,062,BENEVENTO,Pietrelcina,062052,,590,57,647,0,0,0,590,57,647,4068,1411,5479,0,0,0,4068,1411,5479
150,CAMPANIA,062,BENEVENTO,San Marco dei Cavoti,062064,,496,118,614,0,0,0,496,118,614,1212,783,1995,0,0,0,1212,783,1995
150,CAMPANIA,062,BENEVENTO,San Salvatore Telesino,062068,,298,27,325,,,,,,,1061,182,1243,,,,,,
150,CAMPANIA,062,BENEVENTO,Sant'Agata de' Goti,062070,,479,120,599,0,0,0,479,120,599,764,491,1255,0,0,0,764,491,1255
150,CAMPANIA,062,BENEVENTO,Telese Terme,062074,,16619,2219,18838,16485,2178,18663,134,41,175,32120,7504,39624,31878,7204,39082,242,300,542
150,CAMPANIA,062,BENEVENTO,Altri comuni della provincia di BENEVENTO,,,8833,1515,10348,,,,,,,16835,4080,20915,,,,,,
150,CAMPANIA,062,BENEVENTO Totale,,,,43820,6334,50154,34317,5149,39466,9503,1185,10688,85133,21015,106148,63978,14754,78732,21155,6261,27416
150,CAMPANIA,063,NAPOLI,Agerola,063003,,4746,12397,17143,1916,4963,6879,2830,7434,10264,14760,47560,62320,7538,26102,33640,7222,21458,28680
150,CAMPANIA,063,NAPOLI,Anacapri,063004,,13971,44404,58375,9871,33517,43388,4100,10887,14987,33124,112161,145285,24125,87287,111412,8999,24874,33873
150,CAMPANIA,063,NAPOLI,Bacoli,063006,,7425,1584,9009,6478,1318,7796,947,266,1213,18650,6343,24993,17177,5504,22681,1473,839,2312
150,CAMPANIA,063,NAPOLI,Barano d'Ischia,063007,,11445,6004,17449,,,,,,,81621,51682,133303,,,,,,
150,CAMPANIA,063,NAPOLI,Boscoreale,063008,,3134,25,3159,,,,,,,3446,66,3512,,,,,,
150,CAMPANIA,063,NAPOLI,Capri,063014,,35288,80811,116099,30664,69313,99977,4624,11498,16122,108621,255464,364085,96535,226937,323472,12086,28527,40613
150,CAMPANIA,063,NAPOLI,Casalnuovo di Napoli,063017,,15280,4140,19420,,,,,,,48576,11607,60183,,,,,,
150,CAMPANIA,063,NAPOLI,Casamicciola Terme,063019,,30317,10263,40580,30317,10263,40580,0,0,0,171106,58635,229741,171106,58635,229741,0,0,0
150,CAMPANIA,063,NAPOLI,Casoria,063023,,19914,4434,24348,19914,4434,24348,0,0,0,33070,9444,42514,33070,9444,42514,0,0,0
150,CAMPANIA,063,NAPOLI,Castellammare di Stabia,063024,,47940,38645,86585,45058,35946,81004,2882,2699,5581,114986,157163,272149,108672,148048,256720,6314,9115,15429
150,CAMPANIA,063,NAPOLI,Cercola,063026,,5508,1217,6725,,,,,,,10578,3129,13707,,,,,,
150,CAMPANIA,063,NAPOLI,Forio,063031,,128139,52050,180189,126791,51399,178190,1348,651,1999,786450,422304,1208754,779486,418587,1198073,6964,3717,10681
150,CAMPANIA,063,NAPOLI,Giugliano in Campania,063034,,45093,8622,53715,,,,,,,156141,38905,195046,,,,,,
150,CAMPANIA,063,NAPOLI,Gragnano,063035,,8391,7172,15563,,,,,,,18193,20910,39103,,,,,,
150,CAMPANIA,063,NAPOLI,Ischia,063037,,144288,37951,182239,,,,,,,727854,182434,910288,,,,,,
150,CAMPANIA,063,NAPOLI,Lacco Ameno,063038,,36610,9955,46565,,,,,,,180345,47812,228157,,,,,,
150,CAMPANIA,063,NAPOLI,Lettere,063039,,2002,1662,3664,,,,,,,2914,7010,9924,,,,,,
150,CAMPANIA,063,NAPOLI,Marigliano,063043,,4641,596,5237,,,,,,,12337,2134,14471,,,,,,
150,CAMPANIA,063,NAPOLI,Massa Lubrense,063044,,37652,64833,102485,26910,48046,74956,10742,16787,27529,92578,271086,363664,61925,202355,264280,30653,68731,99384
150,CAMPANIA,063,NAPOLI,Melito di Napoli,063045,,2367,334,2701,2367,334,2701,0,0,0,7405,814,8219,7405,814,8219,0,0,0
150,CAMPANIA,063,NAPOLI,Meta,063046,,14776,22410,37186,8087,14492,22579,6689,7918,14607,46192,90325,136517,27441,57571,85012,18751,32754,51505
150,CAMPANIA,063,NAPOLI,Napoli,063049,,543199,529550,1072749,489647,440214,929861,53552,89336,142888,1330735,1340962,2671697,1192786,1108795,2301581,137949,232167,370116
150,CAMPANIA,063,NAPOLI,Nola,063050,,26335,9303,35638,,,,,,,49417,21875,71292,,,,,,
150,CAMPANIA,063,NAPOLI,Ottaviano,063051,,3345,1677,5022,,,,,,,6327,3656,9983,,,,,,
150,CAMPANIA,063,NAPOLI,Piano di Sorrento,063053,,17470,31411,48881,10273,18962,29235,7197,12449,19646,51467,116045,167512,24774,80695,105469,26693,35350,62043
150,CAMPANIA,063,NAPOLI,Pimonte,063054,,5046,3606,8652,,,,,,,12931,14247,27178,,,,,,
150,CAMPANIA,063,NAPOLI,Pomigliano d'Arco,063057,,2610,19,2629,2610,19,2629,0,0,0,3216,41,3257,3216,41,3257,0,0,0
150,CAMPANIA,063,NAPOLI,Pompei,063058,,55665,51613,107278,43258,38033,81291,12407,13580,25987,114746,114037,228783,83402,83324,166726,31344,30713,62057
150,CAMPANIA,063,NAPOLI,Portici,063059,,1346,731,2077,,,,,,,3430,2203,5633,,,,,,
150,CAMPANIA,063,NAPOLI,Pozzuoli,063060,,62202,12146,74348,60571,11272,71843,1631,874,2505,132729,35386,168115,128734,31293,160027,3995,4093,8088
150,CAMPANIA,063,NAPOLI,Procida,063061,,10364,3640,14004,8526,2773,11299,1838,867,2705,34600,13760,48360,28449,10247,38696,6151,3513,9664
150,CAMPANIA,063,NAPOLI,Qualiano,063062,,14251,2999,17250,14251,2999,17250,0,0,0,23805,8557,32362,23805,8557,32362,0,0,0
150,CAMPANIA,063,NAPOLI,Ercolano,063064,,9450,11971,21421,6349,8234,14583,3101,3737,6838,18123,33699,51822,12135,23119,35254,5988,10580,16568
150,CAMPANIA,063,NAPOLI,Sant'Agnello,063071,,19589,90470,110059,14056,67017,81073,5533,23453,28986,53963,379889,433852,40407,305836,346243,13556,74053,87609
150,CAMPANIA,063,NAPOLI,Serrara Fontana,063078,,9858,6061,15919,9666,5879,15545,192,182,374,44693,38126,82819,43535,36990,80525,1158,1136,2294
150,CAMPANIA,063,NAPOLI,Sorrento,063080,,133897,566912,700809,91331,403724,495055,42566,163188,205754,339263,2238751,2578014,230296,1673431,1903727,108967,565320,674287
150,CAMPANIA,063,NAPOLI,Terzigno,063082,,9793,397,10190,,,,,,,13131,983,14114,,,,,,
150,CAMPANIA,063,NAPOLI,Torre Annunziata,063083,,928,811,1739,,,,,,,2487,2152,4639,,,,,,
150,CAMPANIA,063,NAPOLI,Torre del Greco,063084,,25433,11778,37211,25324,10989,36313,109,789,898,51316,38569,89885,51068,36106,87174,248,2463,2711
150,CAMPANIA,063,NAPOLI,Vico Equense,063086,,28334,41902,70236,25643,33914,59557,2691,7988,10679,62578,173884,236462,53491,140864,194355,9087,33020,42107
150,CAMPANIA,063,NAPOLI,Villaricca,063087,,6712,1737,8449,6712,1737,8449,0,0,0,11886,3443,15329,11886,3443,15329,0,0,0
150,CAMPANIA,063,NAPOLI,Altri comuni della provincia di NAPOLI,,,46962,8021,54983,,,,,,,101106,21843,122949,,,,,,
150,CAMPANIA,063,NAPOLI Totale,,,,1651716,1796264,3447980,1474266,1418405,2892671,177450,377859,555309,5130896,6399096,11529992,4665298,5203859,9869157,465598,1195237,1660835
150,CAMPANIA,064,AVELLINO,Ariano Irpino,064005,,9827,1329,11156,9742,1285,11027,85,44,129,29314,5089,34403,28617,4756,33373,697,333,1030
150,CAMPANIA,064,AVELLINO,Atripalda,064006,,4057,308,4365,,,,,,,19021,1169,20190,,,,,,
150,CAMPANIA,064,AVELLINO,Avellino,064008,,14089,3707,17796,,,,,,,24025,15474,39499,,,,,,
150,CAMPANIA,064,AVELLINO,Bagnoli Irpino,064009,,788,0,788,628,0,628,160,0,160,1358,0,1358,1013,0,1013,345,0,345
150,CAMPANIA,064,AVELLINO,Calitri,064015,,821,161,982,,,,,,,1832,413,2245,,,,,,
150,CAMPANIA,064,AVELLINO,Caposele,064017,,2757,59,2816,2681,59,2740,76,0,76,4906,102,5008,4759,102,4861,147,0,147
150,CAMPANIA,064,AVELLINO,Flumeri,064032,,1452,45,1497,,,,,,,4221,213,4434,,,,,,
150,CAMPANIA,064,AVELLINO,Grottaminarda,064038,,1650,255,1905,1410,206,1616,240,49,289,3408,852,4260,2964,628,3592,444,224,668
150,CAMPANIA,064,AVELLINO,Lioni,064044,,119,43,162,,,,,,,944,172,1116,,,,,,
150,CAMPANIA,064,AVELLINO,Manocalzati,064046,,5025,830,5855,,,,,,,13360,3094,16454,,,,,,
150,CAMPANIA,064,AVELLINO,Mercogliano,064049,,7371,1063,8434,7369,1061,8430,2,2,4,12370,2174,14544,12362,2170,14532,8,4,12
150,CAMPANIA,064,AVELLINO,Mirabella Eclano,064050,,1114,171,1285,954,148,1102,160,23,183,1746,489,2235,1402,337,1739,344,152,496
150,CAMPANIA,064,AVELLINO,Monteforte Irpino,064054,,13263,630,13893,,,,,,,16213,1171,17384,,,,,,
150,CAMPANIA,064,AVELLINO,Montella,064057,,847,137,984,,,,,,,2624,480,3104,,,,,,
150,CAMPANIA,064,AVELLINO,Nusco,064066,,1163,171,1334,,,,,,,2677,631,3308,,,,,,
150,CAMPANIA,064,AVELLINO,Ospedaletto d'Alpinolo,064067,,3843,263,4106,3843,263,4106,0,0,0,5273,687,5960,5273,687,5960,0,0,0
150,CAMPANIA,064,AVELLINO,Serino,064099,,2498,260,2758,,,,,,,7438,1609,9047,,,,,,
150,CAMPANIA,064,AVELLINO,Solofra,064101,,4775,879,5654,,,,,,,9344,10663,20007,,,,,,
150,CAMPANIA,064,AVELLINO,Venticano,064116,,2664,511,3175,,,,,,,9342,1465,10807,,,,,,
150,CAMPANIA,064,AVELLINO,Villamaina,064117,,516,58,574,,,,,,,836,182,1018,,,,,,
150,CAMPANIA,064,AVELLINO,Altri comuni della provincia di AVELLINO,,,6873,1046,7919,,,,,,,13446,3617,17063,,,,,,
150,CAMPANIA,064,AVELLINO Totale,,,,85512,11926,97438,77708,10865,88573,7804,1061,8865,183698,49746,233444,167133,40112,207245,16565,9634,26199
150,CAMPANIA,065,SALERNO,Agropoli,065002,,17929,2710,20639,11709,1633,13342,6220,1077,7297,57626,12411,70037,37138,7292,44430,20488,5119,25607
150,CAMPANIA,065,SALERNO,Albanella,065003,,1071,68,1139,,,,,,,2103,303,2406,,,,,,
150,CAMPANIA,065,SALERNO,Altavilla Silentina,065005,,5352,210,5562,,,,,,,11274,609,11883,,,,,,
150,CAMPANIA,065,SALERNO,Amalfi,065006,,15297,82956,98253,10249,63201,73450,5048,19755,24803,35771,247784,283555,25037,190812,215849,10734,56972,67706
150,CAMPANIA,065,SALERNO,Angri,065007,,1979,384,2363,,,,,,,3894,920,4814,,,,,,
150,CAMPANIA,065,SALERNO,Ascea,065009,,30324,1396,31720,19858,903,20761,10466,493,10959,218607,10297,228904,129414,7106,136520,89193,3191,92384
150,CAMPANIA,065,SALERNO,Atena Lucana,065010,,15349,1368,16717,,,,,,,47499,5657,53156,,,,,,
150,CAMPANIA,065,SALERNO,Atrani,065011,,537,6781,7318,,,,,,,1258,21801,23059,,,,,,
150,CAMPANIA,065,SALERNO,Baronissi,065013,,10087,2789,12876,,,,,,,14859,8785,23644,,,,,,
150,CAMPANIA,065,SALERNO,Battipaglia,065014,,48601,5804,54405,47904,5729,53633,697,75,772,126291,18030,144321,125054,17684,142738,1237,346,1583
150,CAMPANIA,065,SALERNO,Buccino,065017,,1793,237,2030,,,,,,,3519,592,4111,,,,,,
150,CAMPANIA,065,SALERNO,Camerota,065021,,60861,2461,63322,31331,1290,32621,29530,1171,30701,551305,27728,579033,335916,20210,356126,215389,7518,222907
150,CAMPANIA,065,SALERNO,Capaccio Paestum,065025,,81765,16952,98717,53828,13804,67632,27937,3148,31085,337479,70023,407502,162061,57199,219260,175418,12824,188242
150,CAMPANIA,065,SALERNO,Casal Velino,065028,,5623,1553,7176,4945,1278,6223,678,275,953,38156,12744,50900,35401,11271,46672,2755,1473,4228
150,CAMPANIA,065,SALERNO,Castellabate,065031,,44125,5269,49394,38455,4048,42503,5670,1221,6891,158152,28631,186783,114394,18520,132914,43758,10111,53869
150,CAMPANIA,065,SALERNO,Castel San Giorgio,065034,,6127,539,6666,,,,,,,9796,1544,11340,,,,,,
150,CAMPANIA,065,SALERNO,Cava de' Tirreni,065037,,19352,10295,29647,16597,9424,26021,2755,871,3626,35322,30385,65707,30186,27454,57640,5136,2931,8067
150,CAMPANIA,065,SALERNO,Centola,065039,,40184,2126,42310,27302,1633,28935,12882,493,13375,200859,9247,210106,115748,7046,122794,85111,2201,87312
150,CAMPANIA,065,SALERNO,Ceraso,065040,,318,341,659,,,,,,,2009,3315,5324,,,,,,
150,CAMPANIA,065,SALERNO,Cetara,065041,,2522,2949,5471,,,,,,,5799,9770,15569,,,,,,
150,CAMPANIA,065,SALERNO,Conca dei Marini,065044,,1349,6107,7456,677,4606,5283,672,1501,2173,3954,22310,26264,2180,16902,19082,1774,5408,7182
150,CAMPANIA,065,SALERNO,Contursi Terme,065046,,18947,440,19387,,,,,,,123587,13292,136879,,,,,,
150,CAMPANIA,065,SALERNO,Eboli,065050,,7594,1759,9353,338,63,401,7256,1696,8952,63700,8760,72460,481,190,671,63219,8570,71789
150,CAMPANIA,065,SALERNO,Fisciano,065052,,6650,768,7418,,,,,,,22821,4250,27071,,,,,,
150,CAMPANIA,065,SALERNO,Furore,065053,,2562,6327,8889,821,1652,2473,1741,4675,6416,6573,19957,26530,1926,4600,6526,4647,15357,20004
150,CAMPANIA,065,SALERNO,Giffoni Valle Piana,065056,,511,62,573,,,,,,,1328,96,1424,,,,,,
150,CAMPANIA,065,SALERNO,Ispani,065059,,2664,83,2747,,,,,,,18329,299,18628,,,,,,
150,CAMPANIA,065,SALERNO,Maiori,065066,,24699,31350,56049,18363,24696,43059,6336,6654,12990,135580,196973,332553,104868,166914,271782,30712,30059,60771
150,CAMPANIA,065,SALERNO,Minori,065068,,13410,15978,29388,12101,13073,25174,1309,2905,4214,36778,60808,97586,32258,51419,83677,4520,9389,13909
150,CAMPANIA,065,SALERNO,Montecorice,065071,,3767,103,3870,2091,75,2166,1676,28,1704,22993,655,23648,11662,422,12084,11331,233,11564
150,CAMPANIA,065,SALERNO,Montesano sulla Marcellana,065076,,1007,48,1055,,,,,,,1693,76,1769,,,,,,
150,CAMPANIA,065,SALERNO,Nocera Inferiore,065078,,2878,396,3274,,,,,,,6292,1259,7551,,,,,,
150,CAMPANIA,065,SALERNO,Oliveto Citra,065083,,2493,194,2687,,,,,,,4880,740,5620,,,,,,
150,CAMPANIA,065,SALERNO,Padula,065087,,769,89,858,,,,,,,1418,242,1660,,,,,,
150,CAMPANIA,065,SALERNO,Pagani,065088,(a),2831,618,3449,,,,,,,4747,1687,6434,,,,,,
150,CAMPANIA,065,SALERNO,Perdifumo,065091,,1332,16,1348,1332,16,1348,0,0,0,2624,30,2654,2624,30,2654,0,0,0
150,CAMPANIA,065,SALERNO,Pertosa,065093,,617,39,656,,,,,,,1043,87,1130,,,,,,
150,CAMPANIA,065,SALERNO,Pisciotta,065096,,6153,1058,7211,1911,790,2701,4242,268,4510,40954,3888,44842,11203,2810,14013,29751,1078,30829
150,CAMPANIA,065,SALERNO,Polla,065097,,3084,294,3378,,,,,,,3735,521,4256,,,,,,
150,CAMPANIA,065,SALERNO,Pollica,065098,,12187,491,12678,11161,416,11577,1026,75,1101,80700,2893,83593,73605,2503,76108,7095,390,7485
150,CAMPANIA,065,SALERNO,Pontecagnano Faiano,065099,,19376,2997,22373,18965,2931,21896,411,66,477,60039,11446,71485,59170,11204,70374,869,242,1111
150,CAMPANIA,065,SALERNO,Positano,065100,,9862,117880,127742,8067,94725,102792,1795,23155,24950,26792,362914,389706,23165,293286,316451,3627,69628,73255
150,CAMPANIA,065,SALERNO,Praiano,065102,,6111,44007,50118,4316,31982,36298,1795,12025,13820,13229,149621,162850,9075,98418,107493,4154,51203,55357
